"V1" "geneID" "pSex" "meanM" "meanF" "sexbias" "bias" "pSex_MA" "meanM_MA" "meanF_MA" "sexbias_MA" "bias_MA" "pSex_BH" "pSex_BH_MA" "meandifdif" "meandifdiv" "meandifdiffoSexBiasmales" "meandifdiffoSexBiasfemales" "meandifdifmoSexBiase" "deltaM_M" "deltaM_F" "CHROM" "CHROM_SH"
"3240" 3240 "LOC110179822" 0.0038100830985185 4.25864755389971 4.69707155685076 -0.438424002951055 "U" 4.17867834932767e-78 3.86091674558292 4.30165831485668 -0.44074156927376 "U" 0.00494577491863949 6.52432743461509e-78 0.00231756632270502 1.00528613010945 -0.39773080831679 -0.39541324199408 -0.00231756632270974 -0.333548891891563 -0.300653318325363 "3L" "Auto"
"3241" 3241 "LOC110179832" 0.0507547647156239 10.8744689585736 11.0340570516966 -0.159588093123 "U" 1.49763853073568e-41 10.1006960565659 10.6116757856497 -0.510979729083809 "U" 0.0560618488761182 1.89967298602078e-41 0.351391635960809 3.20186624881832 -0.7737729020077 -0.4223812660469 -0.3513916359608 -0.254125020776185 -0.136713496633962 "3L" "Auto"
"3242" 3242 "LOC110179846" 0.00352791136480956 2.82549822558744 3.50503506894618 -0.67953684335874 "U" 0.00191510643286881 2.74766311930914 2.85028337822642 -0.102620258917283 "U" 0.00461059102015771 0.00199842698515839 -0.576916584441457 0.151015003704675 -0.0778351062782998 -0.65475169071976 0.57691658444146 -0.0983835416724443 -0.667154207997917 "3L" "Auto"
"3243" 3243 "LOC110179826" 0.00209479588594477 6.62923803407674 7.09187135479668 -0.462633320719935 "U" 8.46443170250081e-16 6.0887521426942 6.34608973237605 -0.257337589681842 "U" 0.00287528863036879 9.53638357573299e-16 -0.205295731038093 0.556245255489556 -0.54048589138254 -0.745781622420631 0.205295731038091 -0.291180788050625 -0.375571645494937 "3L" "Auto"
"3244" 3244 "LOC110179814" 0.000911645882897796 6.30638438396135 5.86461522059609 0.44176916336526 "U" 7.7873868177282e-25 5.18272860852526 4.65134047167075 0.531388136854512 "U" 0.00140148016012985 9.14846946236314e-25 0.089618973489252 1.202863805175 -1.12365577543609 -1.21327474892534 0.0896189734892507 -0.636348198351078 -0.738859062413367 "3L" "Auto"
"3245" 3245 "LOC110179834" 5.23088641401737e-05 4.50059416504201 5.88122664371617 -1.38063247867417 "F" 5.52295357832367e-197 4.31763847626068 5.48615331676818 -1.16851484050749 "F" 0.000157545514095462 3.86382308372601e-196 -0.21211763816668 0.846361981596741 -0.18295568878133 -0.39507332694799 0.21211763816666 -0.145183758023411 -0.239911884569005 "3L" "Auto"
"3246" 3246 "LOC110179815" 3.66951847546212e-06 8.97725153755833 6.19867890590676 2.77857263165157 "M" 6.67557474796927e-237 8.41947509415032 5.45466981278911 2.96480528136121 "M" 3.69810603957492e-05 1.02684133209017e-235 0.18623264970964 1.06702457498797 -0.557776443408009 -0.744009093117651 0.186232649709641 -0.221900736335944 -0.428668006989521 "3L" "Auto"
"3247" 3247 "LOC110179830" 2.69201736964228e-05 5.69879736967751 3.48584661714211 2.2129507525354 "M" 5.51126489500831e-156 5.74467380342212 4.24739513950012 1.497278663922 "M" 0.000103521973995357 1.97320287143877e-155 -0.7156720886134 0.676598275947421 0.0458764337446098 0.76154852235801 -0.7156720886134 0.0287506987180387 0.780245504177824 "3L" "Auto"
"3248" 3248 "LOC110179819" 0.0017045873833718 8.34428536952179 5.00253475610657 3.34175061341522 "M" 4.27769409922379e-132 8.64181075090137 5.28766379594822 3.35414695495314 "M" 0.0023980921808142 1.12330396462479e-131 0.01239634153792 1.00370953520234 0.297525381379581 0.28512903984165 0.0123963415379311 0.127343517237009 0.203560404691123 "3L" "Auto"
"3249" 3249 "LOC110179823" 0.00159280737091448 6.57806325352172 6.04450873135451 0.533554522167216 "U" 6.44886108862713e-113 6.69941795135176 6.23277543178332 0.466642519568445 "U" 0.00226302538060608 1.35340326729672e-112 -0.066912002598771 0.874592005467436 0.12135469783004 0.188266700428811 -0.0669120025987704 0.0658871188073861 0.111238332649304 "3L" "Auto"
"3250" 3250 "LOC110179817" 0.0217883213541535 7.05015247157808 6.74202694811957 0.3081255234585 "U" 9.8471232697751e-69 6.97139851823379 6.53288651804047 0.43851200019332 "U" 0.0250118771902277 1.44618741339653e-68 0.13038647673482 1.4231602603748 -0.0787539533442905 -0.2091404300791 0.13038647673481 -0.0398947569177599 -0.110787173230401 "3L" "Auto"
"3251" 3251 "LOC110179835" 5.8255868685766e-07 4.20347727981322 5.1369673096772 -0.933490029863975 "U" 7.28211616941762e-131 4.56904388122708 5.34946655877482 -0.780422677547742 "U" 2.32823623627766e-05 1.8865127607641e-130 -0.153067352316233 0.836026794695882 0.36556660141386 0.21249924909762 0.15306735231624 0.310598801454094 0.147738119377296 "3L" "Auto"
"3252" 3252 "LOC110179859" 1.50954527536096e-06 3.17660055964701 4.75822593768949 -1.58162537804248 "F" 2.09451836031565e-169 3.56885748727271 5.05134787907919 -1.48249039180647 "F" 2.78968661652641e-05 9.19234948901601e-169 -0.09913498623601 0.937320817171822 0.3922569276257 0.2931219413897 0.0991349862360003 0.441011569556258 0.220011426548636 "2L" "Auto"
"3253" 3253 "LOC110179871" 0.000481342790079873 3.40585808754295 2.10891443729626 1.29694365024668 "M" 1.61181125469998e-40 4.30604855282005 3.68955327996766 0.616495272852391 "U" 0.000825891706136177 2.03338171236412e-40 -0.680448377394289 0.475344686513661 0.9001904652771 1.5806388426714 -0.6804483773943 0.943951822061251 2.67679836791472 "2L" "Auto"
"3254" 3254 "LOC110179870" 0.000508548706786929 5.37251907714296 3.93991123706737 1.43260784007559 "M" 3.2028019420778e-63 6.23958394254778 5.26232068458575 0.97726325796203 "U" 0.000862445270847981 4.56361685173996e-63 -0.45534458211356 0.682156854530732 0.86706486540482 1.32240944751838 -0.45534458211356 0.57638887626536 1.19873027583983 "2L" "Auto"
"3255" 3255 "LOC110179866" 0.0209766926721603 3.46129503837032 3.85351102131769 -0.392215982947368 "U" 1.05620512144928e-24 3.9544183646962 4.24132779199425 -0.286909427298045 "U" 0.0241363490632862 1.24062438424476e-24 -0.105306555649323 0.731508759898104 0.49312332632588 0.38781677067656 0.10530655564932 0.508813816029779 0.359428035267384 "2L" "Auto"
"3256" 3256 "LOC110179869" 0.00142340125034969 3.33532814431153 1.88773282498592 1.4475953193256 "M" 3.53058453372944e-45 3.60101655144552 3.04813589732591 0.552880654119612 "U" 0.00205001994278325 4.57168404260896e-45 -0.894714665205988 0.381930396388119 0.26568840713399 1.16040307233999 -0.894714665206 0.284495895839822 2.19538307120312 "2L" "Auto"
"3257" 3257 "LOC110179868" 0.00438909278513275 3.10259079317559 5.67232228037796 -2.56973148720237 "F" 9.70559813193327e-115 4.33956267021877 6.20539675379171 -1.86583408357294 "F" 0.00562336924297492 2.08059969734e-114 -0.70389740362943 0.726081340741264 1.23697187704318 0.53307447341375 0.70389740362943 1.4238928038602 0.335636325114138 "2L" "Auto"
"3258" 3258 "LOC110179881" 1.58401828626036e-05 3.46026582134605 1.65628969579977 1.80397612554628 "M" 9.06038386077279e-147 3.72111519011561 2.46173020566897 1.25938498444665 "M" 7.48716595473813e-05 2.86210924921369e-146 -0.54459114109963 0.698116214850284 0.26084936876956 0.8054405098692 -0.54459114109964 0.269229283691366 1.73675731777336 "2L" "Auto"
"3259" 3259 "LOC110179884" 0.382078101280999 5.26300592764477 5.22099304738408 0.0420128802606969 "U" 1.23070361888755e-35 5.23718503262377 4.72850185610935 0.508683176514426 "U" 0.394290440018956 1.51292759879135e-35 0.466670296253729 12.1077910716419 -0.0258208950209999 -0.49249119127473 0.46667029625373 -0.0175218275422169 -0.336889380187307 "2L" "Auto"
"3260" 3260 "LOC110179886" 0.00155348667762387 6.54461771061499 5.69671208773858 0.847905622876405 "U" 2.27292898363369e-169 6.43718392726932 5.37880376827381 1.05838015899551 "M" 0.00221393595324724 9.96980689819536e-169 0.210474536119105 1.24822873022719 -0.10743378334567 -0.317908319464769 0.2104745361191 -0.0586271193128768 -0.199305641174159 "2L" "Auto"
"3261" 3261 "LOC110179891" 0.000781500053867437 6.87646551473336 5.08795994088404 1.78850557384933 "M" 6.07291526284804e-54 6.94420255720162 6.00413984033158 0.940062716870034 "U" 0.00122893920387962 8.22543328855714e-54 -0.848442856979296 0.525613523723482 0.0677370424682593 0.91617989944754 -0.848442856979281 0.0351805747148566 0.643100792355487 "2L" "Auto"
"3262" 3262 "LOC110179905" 0.000216320818451792 7.09578615202465 6.54911747963744 0.54666867238721 "U" 9.23807453663364e-19 7.56916187261942 7.23591928635763 0.333242586261789 "U" 0.000436793136745929 1.05556973890206e-18 -0.213426086125421 0.609587860241881 0.47337572059477 0.68680180672019 -0.213426086125421 0.238257965690012 0.374533454783138 "3R" "Auto"
"3263" 3263 "LOC110179902" 0.000548001025002286 10.0918198204408 10.579387870045 -0.487568049604199 "U" 3.07063770687514e-80 10.6919736996085 11.4638866776783 -0.771912978069771 "U" 0.000916548556229979 4.86749741762791e-80 0.284344928465572 1.58319024123176 0.600153879167699 0.8844988076333 -0.2843449284656 0.212390505325093 0.298592352580285 "3R" "Auto"
"3264" 3264 "LOC110179903" 0.00020077804340978 4.32959052690775 5.65048892068689 -1.32089839377914 "F" 1.89869157431651e-78 4.97888608311499 6.0806973754778 -1.10181129236281 "F" 0.000413234100299054 2.97155398907806e-78 -0.21908710141633 0.83413780920006 0.64929555620724 0.43020845479091 0.21908710141633 0.535596307856009 0.271916074640072 "3R" "Auto"
"3265" 3265 "LOC110179907" 0.00199941472289646 3.02734857814007 4.23942371254274 -1.21207513440267 "F" 1.93608549642739e-81 3.66168798002026 4.59617322774097 -0.934485247720707 "U" 0.00275780135961824 3.10080183728608e-81 -0.277589886681963 0.770979637480342 0.63433940188019 0.356749515198231 0.27758988668196 0.748343907344059 0.300537407396361 "3L" "Auto"
"3266" 3266 "LOC110179929" 0.0400662068547126 2.90534352475048 3.21091935989317 -0.30557583514269 "U" 5.68054847438858e-22 3.07206492228175 3.34083629329171 -0.268771371009954 "U" 0.0446935875446052 6.59388173159757e-22 -0.036804464132736 0.879557020222002 0.16672139753127 0.12991693339854 0.0368044641327301 0.204944288872971 0.144503488205747 "2L" "Auto"
"3267" 3267 "LOC110179930" 4.78296614771384e-07 4.2636402584626 5.63203320534861 -1.36839294688601 "F" 3.82824362987055e-133 4.67485715131758 5.88291021627588 -1.2080530649583 "F" 2.2528091166125e-05 1.02056319200367e-132 -0.16033988192771 0.882826141209958 0.41121689285498 0.25087701092727 0.16033988192771 0.344454895621499 0.159088075668543 "2L" "Auto"
"3268" 3268 "LOC110179926" 3.39165453552009e-05 9.54079097310312 8.00177956154353 1.53901141155959 "M" 5.75533437400195e-39 8.44583693964509 7.5876695340773 0.858167405567789 "U" 0.000118738003282116 7.19964228681823e-39 -0.680844005991801 0.557609514212859 -1.09495403345803 -0.414110027466231 -0.680844005991798 -0.409876930593844 -0.184829433556987 "2L" "Auto"
"3269" 3269 "LOC110179932" 0.112543650073642 3.97058085585218 3.74832365677205 0.222257199080135 "U" 7.86072141977913e-40 4.528445294183 4.18800005849029 0.340445235692708 "U" 0.120679704135223 9.88824369894422e-40 0.118188036612573 1.53176246754536 0.55786443833082 0.43967640171824 0.118188036612581 0.501783760706476 0.418926700857978 "2L" "Auto"
"3270" 3270 "LOC110179933" 0.0145561385018472 5.86298007695523 4.32443227009478 1.53854780686045 "M" 9.99736836926544e-89 6.76164749782273 5.20533289317728 1.55631460464546 "M" 0.0171206571647155 1.68566738892892e-88 0.01776679778501 1.01154777102524 0.8986674208675 0.8809006230825 0.0177667977849998 0.547422379228856 0.72751137198343 "2L" "Auto"
"3271" 3271 "LOC110179936" 4.12934231226883e-05 6.65837526018657 3.84447144294742 2.81390381723915 "M" 1.51845438444563e-199 6.91788904343846 4.79653635142496 2.12135269201349 "M" 0.000134963020001956 1.12087217471099e-198 -0.69255112522566 0.753882445809696 0.259513783251889 0.95206490847754 -0.692551125225651 0.139198363559844 0.884447151305766 "2L" "Auto"
"3272" 3272 "LOC110179937" 0.000175444571386225 5.65477169258379 4.14325069331078 1.51152099927302 "M" 8.42531049721518e-96 6.28861309704858 5.27545022310827 1.01316287394031 "M" 0.000373716976295736 1.50110916986961e-95 -0.49835812533271 0.670293614463577 0.63384140446479 1.13219952979749 -0.498358125332699 0.400320194116559 0.975941367922784 "2L" "Auto"
"3273" 3273 "LOC110180009" 0.000286137357490624 7.6045967045181 5.17503653089457 2.42956017362353 "M" 4.48988879359636e-108 6.34187605373714 4.28752772206519 2.05434833167195 "M" 0.000544730974175757 8.95594349602348e-108 -0.37521184195158 0.845563881880737 -1.26272065078096 -0.88750880882938 -0.37521184195158 -0.593025085374041 -0.612493128951858 "2R" "Auto"
"3274" 3274 "LOC110180019" 5.41105122599955e-05 6.6969699176451 5.52704888548925 1.16992103215585 "M" 1.23612793995991e-111 6.85238020430374 6.14655525091573 0.705824953388005 "U" 0.000161492455462793 2.56354417193788e-111 -0.464096078767845 0.603309910658978 0.155410286658641 0.619506365426481 -0.46409607876784 0.0828787862110847 0.400308153502093 "2R" "Auto"
"3275" 3275 "LOC110180025" 3.98465376992262e-05 6.7040785059379 5.21081756610967 1.49326093982823 "M" 6.41349536209259e-101 6.76778435362451 5.85312050553413 0.914663848090383 "U" 0.000132275423737182 1.197276837054e-100 -0.578597091737847 0.612527806557102 0.0637058476866104 0.64230293942446 -0.57859709173785 0.0339376820234904 0.440226325383657 "2R" "Auto"
"3276" 3276 "LOC110180020" 4.68101229412624e-06 4.45883176619282 6.53492979190273 -2.07609802570991 "F" 9.68005414177923e-200 4.63155062292261 6.2711402989468 -1.63958967602418 "F" 4.10420755699446e-05 7.15218232516666e-199 -0.43650834968573 0.789745790285375 0.17271885672979 -0.26378949295593 0.43650834968572 0.138344098206681 -0.144164568248737 "2R" "Auto"
"3277" 3277 "LOC110180050" 0.000111856184483832 5.1491282009057 6.09418682130445 -0.945058620398743 "U" 2.42565342002299e-158 4.75047929657695 5.77617154882574 -1.02569225224879 "F" 0.000267067216871987 8.95268060682947e-158 0.0806336318500469 1.08532130188498 -0.39864890432875 -0.31801527247871 -0.0806336318500405 -0.276502357552093 -0.186369217679808 "2R" "Auto"
"3278" 3278 "LOC110180051" 3.05749803219797e-06 6.1409349537436 8.32223454559927 -2.18129959185567 "F" 2.2882525921233e-206 5.73234722275076 7.50074802916219 -1.76840080641142 "F" 3.4736824173787e-05 1.95629482171668e-205 -0.41289878544425 0.810709731489479 -0.40858773099284 -0.821486516437081 0.412898785444241 -0.237625362814408 -0.352535175471368 "2R" "Auto"
"3279" 3279 "LOC110180043" 0.00106889131759166 5.93332889865153 5.57744719377957 0.355881704871956 "U" 1.43796973016461e-41 6.30183628543635 6.05455383777732 0.247282447659024 "U" 0.00160996781582664 1.8242796046188e-41 -0.108599257212932 0.694844506682339 0.36850738678482 0.477106643997749 -0.108599257212929 0.221814403419453 0.30550756301061 "2R" "Auto"
"3280" 3280 "LOC110180042" 0.145264777439675 8.45237159695484 8.13571345219639 0.316658144758456 "U" 1.50596588227611e-06 7.90138980772608 7.70280913631824 0.198580671407847 "U" 0.154423327330793 1.61395854638609e-06 -0.118077473350609 0.627113733516384 -0.550981789228761 -0.43290431587815 -0.118077473350611 -0.232809464399006 -0.190037032585577 "2R" "Auto"
"3281" 3281 "LOC110180044" 0.00238385727264 7.73146901288039 7.07774691979825 0.653722093082132 "U" 8.81440270348123e-61 7.33362083389167 6.84269820221126 0.490922631680405 "U" 0.00322216816348103 1.23894641491219e-60 -0.162799461401727 0.75096533660937 -0.39784817898872 -0.235048717586991 -0.162799461401729 -0.1837796091744 -0.1186054990635 "2R" "Auto"
"3282" 3282 "LOC110180048" 0.0185899220719027 4.72367106376229 4.9590845155375 -0.235413451775212 "U" 4.67117951089727e-61 4.33166811790628 4.67258958048292 -0.340921462576643 "U" 0.0215187142539804 6.5728026962358e-61 0.105508010801431 1.44818174155221 -0.39200294585601 -0.28649493505458 -0.10550801080143 -0.296381882230226 -0.206327638381174 "2R" "Auto"
"3283" 3283 "LOC110180046" 0.00295402331161245 3.77212026206919 4.34703815663573 -0.574917894566535 "U" 1.64858587639737e-18 3.18943351552802 3.5403625978128 -0.350929082284783 "U" 0.00391617407755772 1.88236017228355e-18 -0.223988812281752 0.610398607525288 -0.58268674654117 -0.80667555882293 0.223988812281759 -0.551685511121099 -0.66274645743689 "2R" "Auto"
"3284" 3284 "LOC110180047" 0.0042196190186697 7.04198837392125 6.73207705678506 0.309911317136192 "U" 7.83619819557171e-18 6.20890402102273 5.81984700751613 0.389057013506601 "U" 0.00542915598831283 8.92157552463661e-18 0.079145696370409 1.25538175598676 -0.833084352898521 -0.912230049268929 0.0791456963704089 -0.422508686803625 -0.483946400820107 "2R" "Auto"
"3285" 3285 "LOC110180045" 0.000259038579050058 8.09112571183718 7.2987685614169 0.792357150420278 "U" 1.01806340535139e-170 8.23402685299356 7.59603774383212 0.63798910916144 "U" 0.000504709488218274 4.56191841659728e-170 -0.154368041258838 0.80517871116963 0.142901141156381 0.297269182415221 -0.15436804125884 0.0630766640628258 0.14545955835553 "2R" "Auto"
"3286" 3286 "LOC110180011" 4.39380933723754e-06 4.11353979583413 7.59088979851882 -3.47735000268468 "F" 8.63391994710077e-249 4.26448618847557 7.21276437078808 -2.94827818231251 "F" 4.01756077406042e-05 1.72481676715373e-247 -0.52907182037217 0.847852008005032 0.15094639264144 -0.37812542773074 0.529071820372179 0.131053614694494 -0.177903775713451 "2R" "Auto"
"3287" 3287 "LOC110180021" 0.00620778265921406 4.86117892205073 5.09347507053313 -0.232296148482408 "U" 0.0563730721887325 4.45135474918485 4.49804115593339 -0.0466864067485382 "U" 0.00771670021484848 0.0578615911344027 -0.18560974173387 0.2009779630594 -0.409824172865879 -0.59543391459974 0.18560974173386 -0.301091110552628 -0.417504683060417 "2R" "Auto"
"3288" 3288 "LOC110180024" 3.06490249132589e-06 4.76159684408089 7.09421281958416 -2.33261597550328 "F" 5.47939618869222e-225 4.40466556968039 6.42188290563332 -2.01721733595294 "F" 3.4736824173787e-05 6.3678814911591e-224 -0.31539863955034 0.864787584899272 -0.3569312744005 -0.67232991395084 0.31539863955034 -0.267715767036219 -0.33847000719819 "2R" "Auto"
"3289" 3289 "LOC110180038" 1.29514028697691e-06 3.2347885659089 8.00490208817349 -4.77011352226459 "F" 1.01114394180485e-272 3.14326489762717 7.59766624925192 -4.45440135162475 "F" 2.69655725713319e-05 3.9696203207871e-271 -0.31571217063984 0.933814537292195 -0.09152366828173 -0.40723583892157 0.31571217063984 -0.101048410801303 -0.181690381020767 "2R" "Auto"
"3290" 3290 "LOC110180036" 3.42299140970872e-06 9.98935116260155 7.81525375646453 2.17409740613702 "M" 7.74825901660207e-276 9.93752865777544 7.71110237876631 2.22642627900913 "M" 3.62120007455009e-05 3.51387999425327e-274 0.0523288728721099 1.02406924028537 -0.0518225048261094 -0.10415137769822 0.0523288728721107 -0.0185277673560893 -0.0475952819519636 "2R" "Auto"
"3291" 3291 "LOC110180039" 2.08073849357261e-05 7.66830156865036 6.13199334469518 1.53630822395518 "M" 8.05293786606305e-149 7.07675669321539 5.89302066852515 1.18373602469024 "M" 8.90890257882879e-05 2.60753929836289e-148 -0.35257219926494 0.770506859387075 -0.591544875434971 -0.238972676170031 -0.35257219926494 -0.275505631918235 -0.139183752409441 "2R" "Auto"
"3292" 3292 "LOC110180040" 0.0866345489253952 3.89722897041789 3.6785731990192 0.218655771398687 "U" 4.83416735523028e-07 4.17168826911882 4.0611941366196 0.110494132499217 "U" 0.0938154556841352 5.19281440241249e-07 -0.10816163889947 0.505333711488214 0.27445929870093 0.3826209376004 -0.10816163889947 0.251515060704695 0.371476459660284 "2R" "Auto"
"3293" 3293 "LOC110180018" 0.00628635912750768 5.62052961888242 5.9987650903589 -0.378235471476478 "U" 7.86733793484765e-06 5.24368869771746 5.38645340875957 -0.142764711042111 "U" 0.00780454057192623 8.36673364472814e-06 -0.235470760434367 0.377449292327913 -0.37684092116496 -0.61231168159933 0.23547076043437 -0.239454379567812 -0.364546269330991 "2R" "Auto"
"3294" 3294 "LOC110180016" 0.00244825054463692 7.61789099665468 8.02659547330424 -0.408704476649564 "U" 0.00269584477488506 7.31695840195897 7.37467633247864 -0.0577179305196731 "U" 0.00330298256928192 0.0028071933384294 -0.350986546129891 0.141221674381517 -0.30093259469571 -0.6519191408256 0.35098654612989 -0.14108357119344 -0.290071008754506 "2R" "Auto"
"3295" 3295 "LOC110180017" 9.43272188848106e-05 3.91724942038948 5.30001113410367 -1.38276171371419 "F" 7.77260308018737e-173 3.83970609408275 5.26047836555228 -1.42077227146953 "F" 0.00023562395828428 3.62491790223159e-172 0.0380105577553398 1.02748887055402 -0.07754332630673 -0.03953276855139 -0.03801055775534 -0.0706976813000406 -0.0266392759448391 "2R" "Auto"
"3296" 3296 "LOC110180015" 0.000311938222217237 7.16167038739006 6.50838413969472 0.653286247695339 "U" 2.38663184345228e-32 6.78236104298571 6.28108475574735 0.501276287238359 "U" 0.000580406628511251 2.90094144742482e-32 -0.15200996045698 0.767314923598591 -0.37930934440435 -0.22729938394737 -0.152009960456979 -0.189156461654642 -0.124728887643044 "2R" "Auto"
"3297" 3297 "LOC110180012" 0.0079483625976257 4.23810095380865 4.59724565243487 -0.359144698626218 "U" 1.09511056046694e-36 3.93299578649191 4.30458105178621 -0.371585265294299 "U" 0.00972562091143811 1.35468214965428e-36 0.012440566668081 1.0346394272717 -0.30510516731674 -0.29266460064866 -0.0124405666680802 -0.25711074930064 -0.227360205571952 "2R" "Auto"
"3298" 3298 "LOC110180013" 4.80275037974022e-06 7.51523193480955 5.21386882813568 2.30136310667386 "M" 1.35432736174551e-300 7.49336617783406 5.20888752293452 2.28447865489954 "M" 4.14121711918801e-05 1.90839235920247e-298 -0.0168844517743199 0.992663282154235 -0.0218657569754894 -0.00498130520115936 -0.0168844517743301 -0.0103911615603592 -0.00341212567957671 "2R" "Auto"
"3299" 3299 "LOC110180005" 0.000115642233527428 5.44463830619713 6.4110801000295 -0.966441793832365 "U" 5.52447832581393e-59 4.99070720761866 5.69054098508066 -0.699833777461999 "U" 0.000273490153346664 7.68983215187824e-59 -0.266608016370366 0.72413442995553 -0.453931098578471 -0.72053911494884 0.26660801637037 -0.297757611020344 -0.401391644123789 "2R" "Auto"
"3300" 3300 "LOC110180007" 0.000631039375641103 4.27220240711039 3.29851363536475 0.973688771745647 "U" 8.84547446477643e-67 4.53095230601909 3.92504230299035 0.605910003028742 "U" 0.00103010585709225 1.28591818352157e-66 -0.367778768716905 0.622283033974455 0.2587498989087 0.6265286676256 -0.3677787687169 0.216306881967662 0.678366874214758 "2R" "Auto"
"3301" 3301 "LOC110180031" 0.000824458934658697 7.05370348096272 5.00789914469363 2.04580433626908 "M" 3.6068776436956e-140 7.3076792435842 5.64008583979009 1.66759340379411 "M" 0.00128573230304185 1.04485578143913e-139 -0.37821093247497 0.815128492119285 0.25397576262148 0.63218669509646 -0.37821093247498 0.128592915413127 0.450849659729445 "2R" "Auto"
"3302" 3302 "LOC110180010" 1.72298350774669e-05 4.57257989604688 6.92407316193753 -2.35149326589065 "F" 9.93514596454167e-271 4.91935736524481 7.23290897732698 -2.31355161208217 "F" 7.88509313186717e-05 3.6806683946572e-269 -0.0379416538084798 0.983864868184469 0.34677746919793 0.30883581538945 0.0379416538084794 0.270851683202274 0.159297140449868 "2R" "Auto"
"3303" 3303 "LOC110180029" 1.65646132595171e-06 4.85347891184801 6.09361656248269 -1.24013765063468 "F" 1.1938188802336e-99 5.103547941954 5.80248547046628 -0.698937528512276 "U" 2.85174265492941e-05 2.2046395469046e-99 -0.541200122122404 0.563596733116338 0.25006903010599 -0.29113109201641 0.541200122122399 0.184013095590005 -0.170630017395611 "2R" "Auto"
"3304" 3304 "LOC110180030" 0.00148743764232318 5.83403589844957 4.58114352929091 1.25289236915866 "M" 1.47453415843934e-88 4.98377081461093 3.95605633614272 1.02771447846821 "M" 0.00213096776244957 2.48304503718413e-88 -0.22517789069045 0.820273555627399 -0.85026508383864 -0.62508719314819 -0.225177890690451 -0.52050776967561 -0.487313756264058 "2R" "Auto"
"3305" 3305 "LOC110180026" 0.00407721945946649 6.13607904494854 5.69511676041232 0.440962284536227 "U" 6.44284363135972e-137 5.606575684116 4.97527604916992 0.631299634946084 "U" 0.0052631013830607 1.79902615339913e-136 0.190337350409857 1.43164088423127 -0.52950336083254 -0.719840711242401 0.190337350409861 -0.308190852446987 -0.451414745502504 "2R" "Auto"
"3306" 3306 "LOC110180032" 2.83934939241361e-06 5.46882627473834 4.39808935214929 1.07073692258906 "M" 4.77705826884223e-124 6.06764712362899 4.96397409543885 1.10367302819014 "M" 3.34907414880954e-05 1.13747033190809e-123 0.03293610560108 1.03076022214816 0.59882084889065 0.56588474328956 0.0329361056010899 0.391061222546789 0.45952157368795 "2R" "Auto"
"3307" 3307 "LOC110180035" 3.55533405630739e-05 7.17086890217047 5.66545515192714 1.50541375024334 "M" 5.16494916974433e-203 6.76879199334781 5.21399937060465 1.55479262274316 "M" 0.000122887170557694 4.11682968671237e-202 0.0493788724998201 1.03280086454095 -0.402076908822661 -0.45145578132249 0.0493788724998288 -0.200253132454602 -0.284591799407908 "2R" "Auto"
"3308" 3308 "LOC110180061" 2.05738033816683e-06 7.43294829181665 4.38983669117661 3.04311160064004 "M" 9.02931527742377e-183 7.38987466359456 5.0691815557442 2.32069310785036 "M" 2.96405940970715e-05 4.96172192577653e-182 -0.72241849278968 0.762605323893564 -0.04307362822209 0.67934486456759 -0.72241849278968 -0.0206962810002095 0.552692920000097 "2R" "Auto"
"3309" 3309 "LOC110180059" 8.82444920419597e-06 8.86408435110209 7.24541630510276 1.61866804599933 "M" 2.15421072085611e-22 7.41782569286722 6.70034991315265 0.717475779714576 "U" 5.47865685840365e-05 2.50536135567805e-22 -0.901192266284754 0.443250721781947 -1.44625865823487 -0.54506639195011 -0.90119226628476 -0.58271213236523 -0.268675477510536 "2R" "Auto"
"3310" 3310 "LOC110180070" 0.000132633087215793 4.12248417684315 2.32254650188147 1.79993767496168 "M" 1.67239310207801e-64 3.96964900935478 3.10313751890715 0.866511490447625 "U" 0.000302925525678675 2.39986433324197e-64 -0.933426184514055 0.481411941369621 -0.15283516748837 0.78059101702568 -0.93342618451405 -0.132405574035464 1.20033121341063 "2R" "Auto"
"3311" 3311 "LOC110180057" 0.000311305334188407 9.44810973535176 7.710453090197 1.73765664515476 "M" 1.48404444076873e-120 9.68677111125187 8.4229308047862 1.26384030646567 "M" 0.000579922291183269 3.38750207755454e-120 -0.47381633868909 0.727324532144904 0.23866137590011 0.712477714589199 -0.473816338689089 0.0902150885903499 0.330014752262112 "2R" "Auto"
"3312" 3312 "LOC110180063" 0.00468291910667816 6.68646780331162 5.08137032906057 1.60509747425105 "M" 2.50845957622004e-81 6.71657336666816 5.52317787129446 1.1933954953737 "M" 0.00596014752754796 4.014247518952e-81 -0.41170197887735 0.743503441079519 0.0301055633565399 0.441807542233891 -0.411701978877351 0.016080219376402 0.310523338632252 "2R" "Auto"
"3313" 3313 "LOC110180064" 0.000380029965525043 5.64024618458221 3.83991013352362 1.80033605105858 "M" 1.07616235443943e-64 5.7596059112579 4.759773760088 0.999832151169894 "U" 0.000683413048759826 1.54540439288108e-64 -0.800503899888686 0.555358623509207 0.11935972667569 0.91986362656438 -0.80050389988869 0.0755791013684342 0.855547948648294 "2R" "Auto"
